TRAIN,15cad56fb5b6281a.jpg,Person,0.44125,0.723519062,,,0.0,0.062852,
TRAIN,15cad56fb5b6281a.jpg,Person,0.483125,0.792961877,,,0.0,0.062852,
TRAIN,15cad56fb5b6281a.jpg,Person,0.49125,0.840821114,,,0.079971826,0.420263,
TRAIN,15cad56fb5b6281a.jpg,Person,0.533125,0.866158358,,,0.0,0.065666,
TRAIN,15cad56fb5b6281a.jpg,Person,0.578125,0.935601173,,,0.0,0.058161,
TRAIN,15cad56fb5b6281a.jpg,Person,0.61125,1,,,0.023741459,0.424015,
TRAIN,15cad56fb5b6281a.jpg,Person,0.715,1,,,0.072474488,0.522514,
TRAIN,15cad56fb5b6281a.jpg,Person,0.719375,1,,,0.0,0.060038,
TRAIN,15d92c0e064eaa55.jpg,Person,0.200625,0.408550512,,,0.374792248,0.812383,
TRAIN,15d92c0e064eaa55.jpg,Person,0.16875,0.324216691,,,0.376669164,0.820826,
TRAIN,15d92c0e064eaa55.jpg,Person,0.433125,0.906120059,,,0.37041211,0.731707,
TRAIN,15d92c0e064eaa55.jpg,Person,0.635,0.981083455,,,0.40607685,0.65666,
TRAIN,15d92c0e064eaa55.jpg,Person,0.654375,1,,,0.380422996,0.696998,
TRAIN,15d92c0e064eaa55.jpg,Person,0.66875,1,,,0.384177495,0.597561,
TRAIN,15d92c0e064eaa55.jpg,Person,0.758125,1,,,0.376669164,0.639775,
TRAIN,15d92c0e064eaa55.jpg,Person,0.78875,1,,,0.385428772,0.729831,
TRAIN,15d92c0e064eaa55.jpg,Person,0.896875,1,,,0.390434549,0.630394,
TRAIN,15d92c0e064eaa55.jpg,Person,0.916875,1,,,0.389183271,0.620075,
TRAIN,15d92c0e064eaa55.jpg,Person,0.953125,1,,,0.379171719,0.757036,
TRAIN,16ccfbc9121fc2ba.jpg,Person,0.47,1,,,0.050625,0.999167,
TRAIN,17034522359a9747.jpg,Person,0.0625,0.228180708,,,0.21244812,0.775,
TRAIN,17034522359a9747.jpg,Person,0.0,0.07970696,,,0.351164646,0.878906,
TRAIN,17034522359a9747.jpg,Person,0.0,0.091428571,,,0.300551405,0.788281,
TRAIN,17034522359a9747.jpg,Person,0.09,0.213333333,,,0.306174832,0.521875,
TRAIN,17034522359a9747.jpg,Person,0.151875,0.333675214,,,0.252438354,0.717969,
TRAIN,17034522359a9747.jpg,Person,0.505,0.684542125,,,0.267434692,0.540625,
TRAIN,17034522359a9747.jpg,Person,0.615,0.899438339,,,0.38865549,0.633594,
TRAIN,17034522359a9747.jpg,Person,0.908125,1,,,0.349914551,0.540625,
TRAIN,17034522359a9747.jpg,Person,0.915,1,,,0.315547743,0.444531,
TRAIN,17034522359a9747.jpg,Person,0.939375,1,,,0.35241394,0.599219,
TRAIN,17034522359a9747.jpg,Person,0.960625,1,,,0.308675021,0.46875,
TRAIN,1e7db8b8587db5cd.jpg,Person,0.021875,0.278179148,,,0.286266729,0.740601,
TRAIN,1e7db8b8587db5cd.jpg,Person,0.18375,0.595829662,,,0.232513617,0.679511,
TRAIN,1e7db8b8587db5cd.jpg,Person,0.345,1,,,0.240013928,0.99906,
TRAIN,236b0ee458d65f55.jpg,Person,0.029412,0.831699,,,0.071895,0.743464,
TRAIN,23f50430969397be.jpg,Person,0.0,0.771666667,,,0.06999975,0.999167,
TRAIN,23f50430969397be.jpg,Person,0.599375,0.93,,,0.43374975,0.681667,
TRAIN,23f50430969397be.jpg,Person,0.758125,1,,,0.410625,0.663333,
TRAIN,23f50430969397be.jpg,Person,0.869375,1,,,0.208125,0.4175,
TRAIN,23f50430969397be.jpg,Person,0.876875,1,,,0.09624975,0.186667,
TRAIN,24a999f936d2bd1f.jpg,Person,0.30375,1,,,0.102505796,1.0,
TRAIN,25c20f77b15e7178.jpg,Person,0.275472,0.193635873,,,1,0.901875,
TRAIN,25c20f77b15e7178.jpg,Person,0.316981,0.156157834,,,0.926961652,0.428125,
TRAIN,25c20f77b15e7178.jpg,Person,0.379245,0.209251392,,,0.39079646,0.225,
TRAIN,25c20f77b15e7178.jpg,Person,0.39434,0.195509643,,,1,0.638125,
TRAIN,25c20f77b15e7178.jpg,Person,0.477358,0.236110852,,,0.962831858,0.42,
TRAIN,25c20f77b15e7178.jpg,Person,0.60566,0.26172058,,,1,0.638125,
TRAIN,25c20f77b15e7178.jpg,Person,0.650943,0.26859162,,,1,0.870625,
TRAIN,26372ea1e5d34c29.jpg,Person,0.0,1,,,0.158211531,0.866228,
TRAIN,26372ea1e5d34c29.jpg,Person,0.921875,1,,,0.170093422,0.744518,
TRAIN,2678ace85de4bb11.jpg,Person,0.34,0.545464052,,,0.388226294,0.630962,
TRAIN,2678ace85de4bb11.jpg,Person,0.0,0.175686275,,,0.587028428,0.999163,
TRAIN,2678ace85de4bb11.jpg,Person,0.028125,0.174013072,,,0.520135752,0.794979,
TRAIN,2678ace85de4bb11.jpg,Person,0.04,0.164810458,,,0.584527983,0.842678,
TRAIN,2678ace85de4bb11.jpg,Person,0.240625,0.45427451,,,0.375098027,0.717155,
TRAIN,2678ace85de4bb11.jpg,Person,0.254375,0.435869281,,,0.512633672,0.806695,
TRAIN,2678ace85de4bb11.jpg,Person,0.326875,0.590640523,,,0.53576521,0.923849,
TRAIN,2678ace85de4bb11.jpg,Person,0.420625,0.67848366,,,0.375098027,0.613389,
TRAIN,2678ace85de4bb11.jpg,Person,0.458125,0.691869281,,,0.500756001,0.738075,
TRAIN,2678ace85de4bb11.jpg,Person,0.505625,0.769673203,,,0.380099663,0.603347,
TRAIN,2678ace85de4bb11.jpg,Person,0.5375,0.976313725,,,0.557646152,0.999163,
TRAIN,2678ace85de4bb11.jpg,Person,0.5775,0.86420915,,,0.373847432,0.596653,
TRAIN,2678ace85de4bb11.jpg,Person,0.589375,0.900183007,,,0.521386348,0.76569,
TRAIN,2678ace85de4bb11.jpg,Person,0.66125,0.991372549,,,0.323209512,0.543096,
TRAIN,2678ace85de4bb11.jpg,Person,0.745,1,,,0.468872534,0.682845,
TRAIN,2678ace85de4bb11.jpg,Person,0.785625,1,,,0.437614365,0.774059,
TRAIN,2872fb4d1261f5f2.jpg,Person,0.075,1,,,0.072518862,0.786611,
TRAIN,28e0c85f4ab3a3c0.jpg,Person,0.194375,0.425,,,0.55625025,0.970833,
TRAIN,28e0c85f4ab3a3c0.jpg,Person,0.16625,0.288333333,,,0.56874975,0.840833,
TRAIN,28e0c85f4ab3a3c0.jpg,Person,0.656875,1,,,0.504375,0.944167,
TRAIN,28e0c85f4ab3a3c0.jpg,Person,0.9125,1,,,0.31937475,0.724167,
TRAIN,291ee5aa583878e7.jpg,Person,0.52125,1,,,0.139530097,0.826454,
TRAIN,2a04bc0064a224ad.jpg,Person,0.06125,0.751267974,,,0.0,0.685356,
TRAIN,2c276c82bb96c7d8.jpg,Person,0.203125,1,,,0.10749975,0.999167,
TRAIN,2d1830b9afcada65.jpg,Person,0.22125,0.408550512,,,0.37041211,0.729831,
TRAIN,2d1830b9afcada65.jpg,Person,0.553125,0.909868228,,,0.349764033,0.757036,
TRAIN,2d1830b9afcada65.jpg,Person,0.5825,0.98295754,,,0.348512756,0.78424,
TRAIN,2d406f4d20e45330.jpg,Person,0.4275,1,,,0.098860248,0.964353,
TRAIN,2d804a2ff0d4f6d8.jpg,Person,0.274011,0.601533047,,,0.407529412,0.86,
TRAIN,2d804a2ff0d4f6d8.jpg,Person,0.0,0.322026484,,,0.644705882,0.841875,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.440625,0.934172367,,,0.051303493,0.690622,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.0,0.586593707,,,0.0,0.881683,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.05,0.263529412,,,0.0,0.463628,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.20375,0.685526676,,,0.0,0.964943,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.606875,1,,,0.0,0.66433,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.67,1,,,0.078206292,0.966696,
TRAIN,2d8ca4c1c90800d2.jpg,Person,0.958125,1,,,0.177059051,0.65206,
TRAIN,2e798715a94209f7.jpg,Person,0.246,0.485570313,,,0.468771608,0.999333,
TRAIN,2ebe2af98e57572b.jpg,Person,0.793947,1,,,0.214593411,0.742547,
TRAIN,2ec476ff6e574ec3.jpg,Person,0.37125,0.825833333,,,0.15500025,0.906667,
TRAIN,2f9327e00d7e900c.jpg,Person,0.0,0.66287983,,,0.0,0.9975,
TRAIN,2f9327e00d7e900c.jpg,Person,0.313761,0.557819924,,,0.221891117,0.93625,
TRAIN,2ff3118b07fb9e06.jpg,Person,0.215686,0.599150398,,,0.105444888,0.936464,
TRAIN,2ff3118b07fb9e06.jpg,Person,0.061275,0.190513567,,,0.43894314,0.723757,
TRAIN,2ff3118b07fb9e06.jpg,Person,0.558824,0.70683149,,,0.480630199,0.709945,
TRAIN,2ff3118b07fb9e06.jpg,Person,0.698529,0.988459652,,,0.245219616,0.781768,
TRAIN,30796483db58a930.jpg,Person,0.435801,0.499462426,,,0.128374817,0.613125,
TRAIN,30f298de8ef0f470.jpg,Person,0.263281,0.574963181,,,0.371765762,0.789164,
TRAIN,30f298de8ef0f470.jpg,Person,0.526563,0.913107888,,,0.457677828,0.86808,
TRAIN,31e238503d6b39f7.jpg,Person,0.070625,0.327507331,,,0.171189992,0.919325,
TRAIN,31e238503d6b39f7.jpg,Person,0.365625,0.688797654,,,0.284274783,0.781426,
TRAIN,31e238503d6b39f7.jpg,Person,0.44875,0.789208211,,,0.234917031,0.646341,
TRAIN,31e238503d6b39f7.jpg,Person,0.481875,0.987214076,,,0.302393738,0.869606,
TRAIN,31e238503d6b39f7.jpg,Person,0.535625,0.912140762,,,0.242414369,0.510319,
TRAIN,31e238503d6b39f7.jpg,Person,0.536875,0.889618768,,,0.275528,0.552533,
TRAIN,31e238503d6b39f7.jpg,Person,0.586875,1,,,0.293646955,0.86773,
TRAIN,31e238503d6b39f7.jpg,Person,0.684375,1,,,0.321761473,0.946529,
TRAIN,31e238503d6b39f7.jpg,Person,0.723125,1,,,0.301144293,0.611632,
TRAIN,31e238503d6b39f7.jpg,Person,0.725625,1,,,0.241164924,0.521576,
TRAIN,31e238503d6b39f7.jpg,Person,0.79625,1,,,0.320512027,0.999062,
TRAIN,31e238503d6b39f7.jpg,Person,0.7975,1,,,0.247412816,0.506567,
TRAIN,31e238503d6b39f7.jpg,Person,0.8,1,,,0.2948964,0.542214,
TRAIN,31e238503d6b39f7.jpg,Person,0.8125,1,,,0.323011584,0.650094,
TRAIN,31e238503d6b39f7.jpg,Person,0.879375,1,,,0.311765244,0.580675,
TRAIN,36bcf1fd359ba4bc.jpg,Person,0.393305,0.420943242,,,0.895162729,0.763889,
TRAIN,36bcf1fd359ba4bc.jpg,Person,0.414226,0.336198906,,,0.903529412,0.729167,
TRAIN,36bcf1fd359ba4bc.jpg,Person,0.476987,0.382044453,,,0.916077929,0.748611,
TRAIN,36bcf1fd359ba4bc.jpg,Person,0.523013,0.427889336,,,0.936993129,0.759722,
TRAIN,36bcf1fd359ba4bc.jpg,Person,0.843096,0.662673281,,,0.650456847,0.6,
TRAIN,37583eb8817b8c0d.jpg,Person,0.167281,0.59473121,,,0.520690449,0.954375,
TRAIN,38016029e1bb33d3.jpg,Person,0.089167,0.58062525,,,0.1375,1.0,
TRAIN,3d0a8236f9766f47.jpg,Person,0.3775,0.793333333,,,0.19875,0.9425,
TRAIN,3d11276d08123596.jpg,Person,0.0,0.106510949,,,0.289813867,0.685341,
TRAIN,3d11276d08123596.jpg,Person,0.0,0.210218978,,,0.063084219,0.385621,
TRAIN,3d11276d08123596.jpg,Person,0.0,0.352233577,,,0.0,0.112979,
TRAIN,3d11276d08123596.jpg,Person,0.141875,0.566189781,,,0.0,0.358543,
TRAIN,3d11276d08123596.jpg,Person,0.394375,0.773605839,,,0.398494067,0.894491,
TRAIN,3d11276d08123596.jpg,Person,0.52,1,,,0.252338213,0.515406,
TRAIN,3d11276d08123596.jpg,Person,0.525,0.976350365,,,0.191127041,0.557423,
TRAIN,3d11276d08123596.jpg,Person,0.72625,1,,,0.249839702,0.626517,
TRAIN,3d11276d08123596.jpg,Person,0.866875,1,,,0.244842681,0.650794,
TRAIN,3d11276d08123596.jpg,Person,0.875,1,,,0.105556895,0.394958,
TRAIN,3e14a96108fc56b2.jpg,Person,0.0,0.165,,,0.39312525,0.999167,
TRAIN,3e6d58d1fa5ccc4e.jpg,Person,0.0,0.578125,,,0.0,0.26375,
TRAIN,3e6d58d1fa5ccc4e.jpg,Person,0.16625,0.44125,,,0.27375,0.535,
TRAIN,3e6d58d1fa5ccc4e.jpg,Person,0.313125,0.6325,,,0.649375,0.87375,
TRAIN,3e6d58d1fa5ccc4e.jpg,Person,0.354375,0.611875,,,0.45125,0.5575,
TRAIN,3e6d58d1fa5ccc4e.jpg,Person,0.364375,0.60875,,,0.574375,0.675,
TRAIN,3e6d58d1fa5ccc4e.jpg,Person,0.37875,0.609375,,,0.273125,0.40375,
TRAIN,3f8e66c28de8fdcb.jpg,Person,0.418301,0.870915,,,0.29902,0.929739,
TRAIN,412dfbaad18417f8.jpg,Person,0.0,0.934261705,,,0.122647048,0.970769,
TRAIN,41ebc750be97c7d4.jpg,Person,0.5925,0.869166667,,,0.33125025,0.8275,
TRAIN,41ebc750be97c7d4.jpg,Person,0.694375,1,,,0.34937475,0.829167,
TRAIN,424bc7dbb0f8677d.jpg,Person,0.0,0.18,,,0.432500063,0.97,
TRAIN,424bc7dbb0f8677d.jpg,Person,0.7725,1,,,0.375000188,0.933333,
TRAIN,4365fd6974b06a66.jpg,Person,0.612994,0.630296914,,,0.192,0.684375,
TRAIN,45bd1db9b66f6b24.jpg,Person,0.0,0.601533047,,,0.0,0.999375,
TRAIN,45fc6e1a22ee87f3.jpg,Person,0.083984,0.926686968,,,0.067382799,0.866569,
TRAIN,45fc6e1a22ee87f3.jpg,Person,0.46582,1,,,0.124023432,0.869501,
TRAIN,48b2b6158fd1ac8a.jpg,Person,0.071429,0.188802305,,,0.162628267,0.306941,
TRAIN,48b2b6158fd1ac8a.jpg,Person,0.005291,0.647786836,,,0.312033524,0.909978,
TRAIN,48b2b6158fd1ac8a.jpg,Person,0.406085,0.55555582,,,0.166593829,0.234273,
TRAIN,49e754c60fe8cf3e.jpg,Person,0.638125,0.919166667,,,0.38874975,0.680833,
TRAIN,49e754c60fe8cf3e.jpg,Person,0.684375,0.959166667,,,0.38750025,0.673333,
TRAIN,49e754c60fe8cf3e.jpg,Person,0.71625,0.991666667,,,0.37937475,0.665,
TRAIN,49e754c60fe8cf3e.jpg,Person,0.724375,1,,,0.38874975,0.678333,
TRAIN,49e754c60fe8cf3e.jpg,Person,0.769375,1,,,0.410625,0.683333,
TRAIN,4a259a23522e2734.jpg,Person,0.050625,0.246666667,,,0.34562475,0.693333,
TRAIN,4a259a23522e2734.jpg,Person,0.17125,0.4175,,,0.33,0.663333,
TRAIN,4a259a23522e2734.jpg,Person,0.338125,0.585833333,,,0.320625,0.6525,
TRAIN,4a259a23522e2734.jpg,Person,0.584375,0.945833333,,,0.29874975,0.611667,
TRAIN,4a259a23522e2734.jpg,Person,0.698125,1,,,0.275625,0.579167,
TRAIN,4a259a23522e2734.jpg,Person,0.715625,1,,,0.27312525,0.5775,
TRAIN,4a259a23522e2734.jpg,Person,0.8025,1,,,0.271875,0.570833,
TRAIN,4aff7adb8860576c.jpg,Person,0.396,0.950535871,,,0.026999844,0.95952,
TRAIN,4aff7adb8860576c.jpg,Person,0.214,0.715150805,,,0.044999295,0.695652,
TRAIN,4aff7adb8860576c.jpg,Person,0.349,0.667174231,,,0.063999234,0.403298,
TRAIN,4aff7adb8860576c.jpg,Person,0.625,1,,,0.060999104,0.427286,
TRAIN,4aff7adb8860576c.jpg,Person,0.752,1,,,0.044999295,0.715142,
TRAIN,4aff7adb8860576c.jpg,Person,0.975,1,,,0.031999617,0.352324,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.0,0.30784224,,,0.618448023,0.93,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.020638,0.118256381,,,0.179912152,0.233125,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.056285,0.076960894,,,0.512562225,0.385,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.366792,0.434233258,,,0.454465593,0.3475,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.440901,0.359149947,,,0.318594436,0.243125,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.590056,0.666366549,,,0.623133236,0.999375,
TRAIN,4c3bde18ed0005a0.jpg,Person,0.804878,0.627573616,,,0.18272328,0.24125,
TRAIN,4c95bc9043e54753.jpg,Person,0.352285,0.334561355,,,0.169359331,0.382812,
TRAIN,4d9fb71437ecbb6e.jpg,Person,0.788136,0.649680898,,,0.896941176,0.884375,
TRAIN,4e0f3deab71cc9f4.jpg,Person,0.11375,1,,,0.006882692,0.994371,
TRAIN,4e85a1c4797680f6.jpg,Person,0.1125,0.401666667,,,0.0825,0.485833,
TRAIN,4f05ec6c6fbd219e.jpg,Person,0.061333,0.99,,,0.176667,0.999333,
TRAIN,4f8ea376939b3674.jpg,Person,0.25875,0.633440703,,,0.152044204,0.978424,
TRAIN,4f8ea376939b3674.jpg,Person,0.391875,0.894875549,,,0.076960894,0.988743,
TRAIN,4f938b59b1f21727.jpg,Person,0.24875,0.589187146,,,0.16761396,0.719128,
TRAIN,4f938b59b1f21727.jpg,Person,0.0,1,,,0.13571743,0.801453,
TRAIN,4f938b59b1f21727.jpg,Person,0.315,0.64,,,0.078178348,0.223971,
TRAIN,4f938b59b1f21727.jpg,Person,0.341875,0.689603025,,,0.080679732,0.22155,
TRAIN,4f938b59b1f21727.jpg,Person,0.650625,1,,,0.084432326,0.233656,
TRAIN,4f938b59b1f21727.jpg,Person,0.675,1,,,0.085683535,0.231235,
TRAIN,4f938b59b1f21727.jpg,Person,0.7825,1,,,0.069422468,0.231235,
TRAIN,503f3c7c88de753c.jpg,Person,0.0,0.155834057,,,0.335132182,0.998895,
TRAIN,503f3c7c88de753c.jpg,Person,0.161187,0.35256196,,,0.168367863,0.513812,
TRAIN,503f3c7c88de753c.jpg,Person,0.267041,0.422189825,,,0.161953684,0.331492,
TRAIN,503f3c7c88de753c.jpg,Person,0.567763,0.93942835,,,0.228499347,0.777901,
TRAIN,50a674d2496b8a47.jpg,Person,0.091111,0.196570518,,,0.26901996,0.493333,
TRAIN,50a674d2496b8a47.jpg,Person,0.533333,0.906223508,,,0.134510313,0.315,
TRAIN,50a674d2496b8a47.jpg,Person,0.818889,1,,,0.259015077,0.491667,
TRAIN,50a674d2496b8a47.jpg,Person,0.826667,1,,,0.294588438,0.521667,
TRAIN,50a674d2496b8a47.jpg,Person,0.868889,1,,,0.273466797,0.506667,
TRAIN,50a674d2496b8a47.jpg,Person,0.872222,1,,,0.291253478,0.62,
TRAIN,51d5db5f268fc7e0.jpg,Person,0.305,0.8475,,,0.26375025,0.880833,
TRAIN,53ad1fb10cd27e18.jpg,Person,0.005389,0.106759354,,,0.440487465,0.889968,
TRAIN,53ad1fb10cd27e18.jpg,Person,0.675905,0.96515432,,,0.345767283,0.510248,
TRAIN,53ad1fb10cd27e18.jpg,Person,0.873749,1,,,0.331135861,0.496224,
TRAIN,5a4b9bc256ce01e5.jpg,Person,0.269442,0.826422738,,,0.023579258,0.906611,
TRAIN,5a4b9bc256ce01e5.jpg,Person,0.204242,0.351334801,,,0.341893995,0.512067,
TRAIN,5a4b9bc256ce01e5.jpg,Person,0.783189,1,,,0.248364188,0.979014,
TRAIN,5a5ee540c794720b.jpg,Person,0.446289,1,,,0.0,0.375,
TRAIN,5b7def6e30cd9470.jpg,Person,0.156,1,,,0.0,0.998501,
TRAIN,5c320f56f3b1fc01.jpg,Person,0.0,1,,,0.0,0.99906,
TRAIN,5c320f56f3b1fc01.jpg,Person,0.274375,0.755594714,,,0.003750155,0.832707,
TRAIN,5c411b358572ee48.jpg,Person,0.42625,0.625,,,0.376875,0.655833,
TRAIN,5d34e59bb578a22d.jpg,Person,0.646602,0.737750508,,,0.819604376,0.949814,
TRAIN,5d34e59bb578a22d.jpg,Person,0.753398,0.93287291,,,0.600136098,0.947955,
TRAIN,6096a51bb0c4f377.jpg,Person,0.242424,0.286641068,,,0.582407968,0.784375,
TRAIN,6096a51bb0c4f377.jpg,Person,0.354978,0.362401559,,,0.584573748,0.827344,
TRAIN,6229346513155de8.jpg,Person,0.091,0.613497797,,,0.00800042,0.745865,
TRAIN,6229346513155de8.jpg,Person,0.119,0.475160059,,,0.091005275,0.926316,
TRAIN,6229346513155de8.jpg,Person,0.329,0.814989721,,,0.130007821,0.84812,
TRAIN,6229346513155de8.jpg,Person,0.465,0.896187959,,,0.0,0.157895,
TRAIN,6229346513155de8.jpg,Person,0.509,1,,,0.240013928,0.815038,
TRAIN,6229346513155de8.jpg,Person,0.743,1,,,0.017001059,0.35188,
TRAIN,657436e9e9c11c23.jpg,Person,0.34875,0.728042328,,,0.215227995,0.557062,
TRAIN,657436e9e9c11c23.jpg,Person,0.183125,0.45037037,,,0.278419702,0.627119,
TRAIN,657436e9e9c11c23.jpg,Person,0.394375,0.881552028,,,0.233371995,0.60678,
TRAIN,66579e85cf5f1f83.jpg,Person,0.045,0.208889333,,,0.29499975,0.815556,
TRAIN,66e15fc4acf814dd.jpg,Person,0.793125,1,,,0.3225,0.74,
TRAIN,66e15fc4acf814dd.jpg,Person,0.0,1,,,0.0,0.703333,
TRAIN,66e15fc4acf814dd.jpg,Person,0.653125,0.951666667,,,0.30500025,0.6925,
TRAIN,66e15fc4acf814dd.jpg,Person,0.90625,1,,,0.33249975,0.7275,
TRAIN,6754412a06c50bc6.jpg,Person,0.015523,0.075943918,,,0.262382721,0.546569,
TRAIN,6754412a06c50bc6.jpg,Person,0.042484,0.216806138,,,0.261565655,0.589461,
TRAIN,6754412a06c50bc6.jpg,Person,0.066176,0.183733786,,,0.271374442,0.589461,
TRAIN,6754412a06c50bc6.jpg,Person,0.073529,0.279276135,,,0.404609467,0.740196,
TRAIN,6754412a06c50bc6.jpg,Person,0.075163,0.209456726,,,0.251756868,0.525735,
TRAIN,6754412a06c50bc6.jpg,Person,0.14951,0.334395221,,,0.393165882,0.682598,
TRAIN,6754412a06c50bc6.jpg,Person,0.166667,0.317246594,,,0.224783037,0.4375,
TRAIN,6754412a06c50bc6.jpg,Person,0.170752,0.367467572,,,0.31387852,0.590686,
TRAIN,6754412a06c50bc6.jpg,Person,0.193627,0.344194436,,,0.315513317,0.563725,
TRAIN,6754412a06c50bc6.jpg,Person,0.214052,0.534052732,,,0.393165882,0.76348,
TRAIN,6754412a06c50bc6.jpg,Person,0.21732,0.366242671,,,0.308974126,0.573529,
TRAIN,6754412a06c50bc6.jpg,Person,0.220588,0.402989728,,,0.313061454,0.583333,
TRAIN,6754412a06c50bc6.jpg,Person,0.249183,0.439736785,,,0.311426656,0.57598,
TRAIN,6754412a06c50bc6.jpg,Person,0.285948,0.486281558,,,0.2272349,0.469363,
